label,sentence
1,"@StephenLacy They're oran-gutan's, not chimps. Chimps are prone to violent outbursts but oran-gutans and bonobos are the quite placid "
1,@svenrudloff Thanks for the book! Took it with me to my sister's - and of course didn't open it before Sunday 
1,"@user47 Congrats on the new camera, yay!  You can sing Paul Simon's Kodachrome.  http://blip.fm/~40iw2 &quot;I got a Nikon camera...&quot;"
1,@natobasso You've slipped into Kermit-mode! Ever seen Stanley Clarke play? Not sure where that came from... 
1,"@tjpip yep, it was early, especially for me! But I wanted to be sure to say goodbye to her "
1,@24UKPodcast Am finally able to enjoying all your interviews. So far so GREAT! Thank you. 
1,@POsurvivor Thankyou so much! 
1,"@pEarl117 SO funny! All he does is repeatedly bleat &quot;change&quot; like a tramp in a doorway, his only stated policy &quot;to become prime minister&quot; "
1,on my way 2 skool  class started 2day
1,Today is my Mom's 58th Birthday. Happy Birthday Mom! 
1,I have to go get  the jb CD now.... Going to the city now 
1,@denharsh You seem to have use Thesis on that site. I thought that's quite a &quot;simple&quot; theme?  (the default looks I mean)
1,"Back to bed, waiting for babe to come 'n snuggle  With him all day,then the Hangover 'n out to eat with GBizzz!"
1,"God is truly amazing! Thanking Him, loving Him. I have so much to be thankful for!  truly blessed."
1,"doesn't have tonsillitus, but has a weird virus thing O_o I get Swine Flu shouted at me alot. "
1,my cakes taste yummyyy  its too hot today.
1,off to the gym! Wake up people! 
1,"@heartofwisdom what a great way to wake up. I haven't hummed, &quot; I sing because I'm happy&quot; and I sure am now. "
1,@tweetieelovee Best of luck with your exams. 
1,"@Jason_Cobb Ã¡ Streatham ;) en only for feminine countries, Ã¡ for cities and places  franÃ§ais, ce n'est pas facile, non!?"
1,Please visit my blog at  http://xango-t2.blogspot.com  to learn more about life    /Tomas
1,Last day of exams and school. 
1,@Rotmush no.. I think it was Ori 
1,"picking up willow after school today, taking her to eastpointe with me, chillen with jcrook and oneil.  want to join?"
1,okay.... sunshine wins... great day for a beach session today! 
1,Switching to a VOIP phone system in mid July.  can't wait!  
1,Another day in the maw of corporate greed. Bonus: Elora is also in town; slight possibility of lunch together. 
1,@renegadelovers i put pictures on my notebook and i put the ones from Bea's party ! 
1,@RonHogan We are shenanigan-free! Sounds like a latte without the foam ... in a good way  #140conf
1,@meghanbushell Thanks 
1,trying to understand my new twitter 
1,@amandastewart Morning snorkel?? Are u serious? OMG.. you are my idol!  Have fun!
1,"@memachelle  understood...np, look forward to more from you!  have a terrific day!  "
1,@vene2ia Morning to you Yvonne! @grentone 's ears must have been burning last night  How are you today?
1,@kelanjo19 thats a bitch but nowt u could have bout that 1 chick. Youve done fantastically! Celebrate  xxx
1,Audition=OVER  Shall be expecting a rejection letter any day now haa
1,Sooooooooooooooooooooo happy birthday to me! im the birthday princess...im old but  cuteeeeeeeeee 
1,@loubradley mostly finishing between 10:15 - 10:30 pm. I've seen Pixie on Newcastle date &amp; met her before show. She's awesome. 
1,happy customers really make my day 
1,@geekjames that's such a great expression &quot;The maid's stairs&quot; -you sound so &quot;landed gentry&quot;  I gotta get some of those
1,"@Yggdrasiltweet Wishing you all the best angel...but I don't just *think* your paper is fabulous, I *know* it is.. you rock "
1,@ashsimpsonwentz Ah you have a cute chils Ashlee 
1,"beautiful day  I like that! Jump trampoline and listen to music loud, can it get better?"
1,Just rememberd my dream was kinda cool. 
1,@zoraphina you gotta get to number 1 now 
1,hungry as...might go get more pizza 
1,Good morning Tweeps. At work already. I'm not even awake yet. How do people work at 6 or 7 in the morning? I could NEVER do it. 
1,@evAllTimeLow haha yeah i'll put the @jonathancook pic up now 
1,My very own cue is soon on it's way. Yipee. 
1,im awake and about to go out  ! off to the farm for the afternoon
1,Morning meeting time.  Keeping up to date is what we do!  
1,what are we gotta eat for dinner my lil hubby? hmm keep searching  http://myloc.me/417l
1,Remember guys.. Glee Sept 16 9pm! i know all of us are excited about this.. 
1,Richie Hawtin - live at Maida Vale (Fuckin FITHY!!!)  YAY!!!
1,going to work. good thing the downtime starts after i'm off 
1,@Kelly_Langston LOVE IT   definition please?!?! (or i'll make up my own  )
1,Morning to all u wonderful enlightening peeps out there! 
1,@staycaked 
1,enjoyed watching &quot;Ne le dis Ã  personne&quot; on Star Movies earlier.  http://plurk.com/p/11chmy
1,@vikki_FME Well it's the thought etc and he won't have to work them off  hope you took a pic
1,"going to see the snake today, maybe if i try, mum will let me bring it home "
1,@LeslieWildes how was Knoxville.  Sounds like you live an exciting work live like me!!!!  Keep traveling!  
1,good morning twitter! im up and have an early meeting...hope everyone has a good day 
1,@TiernanDouieb Ta  I got drunk off *really* expensive wine provided free so it was worth it. Hope you feel better soon!
1,Sat with my Grandad and we're both on our laptops. He's a lovely ol' Chap. He makes me smile  &lt;&lt;
1,Thinking of my someone special 
1,three days &amp; im done school!   excited for the weekend !
1,@kaigani &quot;you talk about yourself a lot&quot; That's a bit rich when Twitter does ask you what you're doing! 
1,@AnnaDeStefano Hi Anna! Missed you 
1,"8 down, 6 more to go... "
1,new phone  its niiiice..going out in a bit i hope
1,@phendo happy Birthday!!!  xxxx
1,@bundaolala thx 4 follow me 
1,@FionaFlame Hi Fiona!  I'm likin the new avatar.   is that a teacup?  Hope you're having a good start to the week!
1,@onebitemore awesome Maitre Karl blog  haha best dinner photos I've seen taken at MK: good photoshop skills *thumbs up*
1,Started P90X Last night... Day 1 over 
1,"@jamesseddon Get a monkey instead, far more entertaining! "
1,Good morning all! Hope everyone has a great day planned. 
1,"@alexiaaa whoops forgot to send your tweet then tweeted you my normal one XD anyways, thursday will be madd fun  and we get weirdo"
1,@6sixtynine9 thx 4 follow me 
1,good morning tweeps 
1,"@ClericAaron Yes, lbruton@tulsalanparty.com is a good start. But I think you have that already "
1,@Mr_Theo dont deny you the baby daddy  what you doing in angel? picking up pampers or rent boys? i never know these days!
1,New schedule start's this Thursday! can't wait! 
1,going to work  not so fun but it's moneyyyyy ;)
1,page a day 
1,@Ayyaya gooodnight pretty 
1,@msson NICE!  BildsprÃ¥k is teh shit!
1,Chatting with my my Cuz!  @GCGirls I miss you guys! 
1,@Keith_Karrigan mhm because your far from human keith 
1,"Good Morning all of my New &amp; Existing Friends, Fans &amp; Followers. I may not be able to respond bk 2 everyone but I do read your posts.1luv "
1,All's quiet on the western front - gonna go out now 
1,@pete_hughes71 hey Dene - this is what happens when someone replies to Pete's tweet - get on board! 
1,Its sunny..think i need to go out and chill in the sun for a bit!! Need some fresh air!!  Hope the sun hangs around for a while!!!
1,Two miles around the track. I feel great! Tennis with bryan once again tonight 
1,@ckc1ne Yeah you should have. It may be worth something one day hehe. Glad you had a good time. Love the fact cast watched it with us 
1,LVATT is so awesome  i love it 
1,@ashsimpsonwentz Ah you have a cute child Ashlee 
1,@richardtubb updates just like a real one  the only real hack is the EFI boot loader and the custom kext for ATI video card.
1,in desperate need of a Thai massage 
1,"Lets expand the Sheepdog Nation.....first five people to order shirts get free stickers!  That's right, FREE Stickers "
1,Day 2 of summer vacation....looks like the pool might be a winner today! 
1,@hgrover its just easier 
1,@fridgemagnet2 You'll not be getting much sympathy from @poots 
1,follow @joelosteenmin you'll be glad you did! 
1,@gayadesign Happy Birthday to you! (I'd sing but I don't think you'd hear me from way over there.) 
1,is seeing thrid eye blind at roseland ballroom this evening. 
1,We got the power (lol electricity's back on) !!! 
1,Sat in our Cheltenham office with a sausage and bacon roll with brown sauce... Don't tell Annika... About the roll. She knows where I am! 
1,"@JeannetteC ouch! I take it your feelin the burn 2day! No pain, no gain as they say  Once u get over the 1st few hurdles youll b fine "
1,Morning tweeps! 
1,cont - log in unless you want to follow a bunch of un-interresting people  I should probably change my password....
1,more horny hottie's.. thank u for following.. 
1,@phatelara I love that you didn't tweet it! more chance for me to become FC! 
1,@jellea link? vast cool 
1,@OrangeChuck Thank you! I'm glad to know I'm not the only one  My hubby gets irritated but he's gone so nobody to regulate me. Not good!
1,@stephenjatdell I like them so much - I bought 2 
1,@aaronlafferty Haha! I can see that now! 
1,"@aningherda, upload farewell party's photo please "
1,@esbagshaw Nice one Elaine. 
1,@TanyaEby I am doing ok today   And I will be here tomorrow so you will see me I am pretty sure
1,marching band until 12 then going swimming at my grandma's hit up the cell 
1,"cant wait to go to KOS  all 13 of us, ha!"
1,"@CharmedMemory better yet, please do convo me with the instructions for a light box - who knows, I probably made it all wrong, thank you "
1,will be back to the insti tomorrow...aaah holidays were so nice! 
1,@SteffanAntonas have an inspiring post here http://bit.ly/e98Ps  
1,"5 hours til I'm home and can watch hours of interviews, highlights and pictures! "
1,@kevo777 ha ha. I meant that I hated the day....not any fellow twits. 
1,"....Wel if u aint FAST, your LAST....!! "
1,Done with some requirements &amp;&amp; Home works.  Tired. Hell yeah! &gt; X(
1,is off to work...hoping this week is better than last! 
1,says bye now guys..  http://plurk.com/p/11cial
1,morning tweeps...  heading to the SC campus today with my son for a look-see 
1,@VickiVoisin I'm not so sure about the deer 
1,@mileyhugestfan can u explain now ? 
1,Woohoo! Got into an old pair of pants; it's gonna be a good day 
1,@ian_si you're right on both counts so I'm staying well away! 
1,oh what a glorious day!!! 
1,@OneLoneKnight  i had stew  i skipped lunch so i was totally hungry
1,you always be my baby 
1,WEEE! RAIN RAIN RAIN!! Oh I love the rain soooo much! 
1,@_ElizaClaire_ apologises for the length of the email i just sent you 
1,"Thanks for wishing me luck, guys  I'll let you know how it goes"
1,"@lozzyjay: Yeah, been sick of it since last year. "
1,#haveyouever had a threesome? YES  http://bit.ly/MwZkq
1,@vcluxe ok sure  .. im fine with that haha
1,@Pink_LoveChild ignore it  lol good morninnnnn doll!
1,"YES, only more 17 more topics "
1,Oh how gorgeous and girly and lovely is the design of the top section of this blog?! http://tinyurl.com/22yu56 fabby 
1,Now I going out to skate a bit. Chill the Live. Always. 
1,Tomorrow is my graduation!!! 
1,"@matheussiq8 As much as I would like to pledge $5,000 it's out of my budget. I will opt for $20  â Can I donate in real life? #flyingkebab"
1,"@princessofworld Glad to hear you escaped storms unscathed, tootsie "
1,@sairbear @twloha &lt;- official twitter @jamietworkowski &lt;- founder http://www.twloha.com 
1,@staycaked Hope u hve a good day!! 
1,@tiffanya96 lol can you tell? I am taking 2 weeks off after Friday so I'm lapping up every single day this week 
1,New Photos Uploaded. !    http://twitpic.com/photos/maddy_lowe
1,@comedinewithme Sainsburys! I knew *marginally* more than they did about the internet @ the time &amp; that swung it  #TamarTurnsUK
1,Gone Phishin'.... 
1,nothing else matters other than that. 
1,@Bass_ I'd appreciate one if you can rustle it up. No idea how to do it myself  Thanks 
1,@Becher cpuz meu velho 
1,@bkmacdaddy no problem feed us tweep friends 
1,Hey Vera ~ I'm following you too now  Take care Sweetie!
1,@brumplum he thanks. Ryan doesn't do hugs or embraces. 
1,butterfly thoughts beehive holographically inbetween existence. waves of rebellion conform to tupperware walls. 
1,doing my english presentation.. ugh its hard being german 
1,playing with my Sheeva Dev Kit. Very kewl toy. 
1,"my eyes are red and itchy =[ ; i hatechu allergies ! ; beautiful day, spending it with my amazing boys ! "
